id,preview,energy,valence
6Kr25pa3pTd4no3yA0EcW1,https://p.scdn.co/mp3-preview/8ffc0ad38d31228fb57ca777970a6ba2838e7cce?cid=7b94cea739b042da8b24219ff35b9915,0.0644,0.138
6eimz6jvlZaPwtflDWCTa0,https://p.scdn.co/mp3-preview/3e94a0d8fb24d0d870fe9c07d0c35b3b49667386?cid=7b94cea739b042da8b24219ff35b9915,0.527,0.353
2iUrcZcAuVIahQD0dg9HLe,https://p.scdn.co/mp3-preview/df92b35695c5ecf6842f3a7e4056895d24fd18d9?cid=7b94cea739b042da8b24219ff35b9915,0.634,0.606
7yYgBAj3yaMdTgq7fIvDlQ,https://p.scdn.co/mp3-preview/10054debec5f97a86627edd81bcf7569486f8d07?cid=7b94cea739b042da8b24219ff35b9915,0.187,0.656
0cNc2tivyPqzgp13BSM7St,https://p.scdn.co/mp3-preview/aa3ae3a83fe4879944578c7e73b9d0f121ef0122?cid=7b94cea739b042da8b24219ff35b9915,0.186,0.498
2F0cAwp8zmQ8McgBzjFWO0,https://p.scdn.co/mp3-preview/9b85c6e538f8d457cb1cd8f7b3946c077afc9580?cid=7b94cea739b042da8b24219ff35b9915,0.409,0.439
1cfMdMmJqBlLn4auevv0iB,https://p.scdn.co/mp3-preview/ca290bc6435bc4fafce4be2ec69201326df36806?cid=7b94cea739b042da8b24219ff35b9915,0.114,0.163
6OH7UCFY7SEJxxQkaYfAv8,https://p.scdn.co/mp3-preview/4cd2320bd96c3b79c668b64ca2cc5589e6a2ba61?cid=7b94cea739b042da8b24219ff35b9915,0.143,0.601
4zxd4tiXPlWMqoJltbVTbE,https://p.scdn.co/mp3-preview/a4430030bca4c02cf569b429f8776e70e6aafacb?cid=7b94cea739b042da8b24219ff35b9915,0.144,0.243
10El9hxviSBm7pChWxG1ib,https://p.scdn.co/mp3-preview/0eefe7d1125f96a08c4912f110b1993946341a21?cid=7b94cea739b042da8b24219ff35b9915,0.0367,0.214
1Lh7U5c3EvLBb6lSgHVFlR,https://p.scdn.co/mp3-preview/42129453f0031026f6e6aaefd1d936ef6be8b44d?cid=7b94cea739b042da8b24219ff35b9915,0.115,0.456
3TSdkwPeUfvgLwNTF8gfC0,https://p.scdn.co/mp3-preview/d639380a95b8b445a81601fd305dbb1e29126111?cid=7b94cea739b042da8b24219ff35b9915,0.314,0.316
3bYBPyLGsa1unDrVaNzN4y,https://p.scdn.co/mp3-preview/b351b3b87b817db86e92f64f39c42c2245b1a821?cid=7b94cea739b042da8b24219ff35b9915,0.383,0.674
4p4XgwnZJCYOWSvz8ruiOY,https://p.scdn.co/mp3-preview/b6d292d4445cf278bbcef1dee50e51a60f7c46bb?cid=7b94cea739b042da8b24219ff35b9915,0.284,0.576
6YYu8qFzcY1ZyzzsJIQM12,https://p.scdn.co/mp3-preview/46969cfb4333e80d2fb14f4e6f36993ce65ea16b?cid=7b94cea739b042da8b24219ff35b9915,0.35,0.62
5UPJdlkMWG2G2UwTfGSjOe,https://p.scdn.co/mp3-preview/932fa0cf55a2a6bfbb10cafae6bf358fcd7dd863?cid=7b94cea739b042da8b24219ff35b9915,0.247,0.0842
1GZD0TZJHmdQaZsucHBmWT,https://p.scdn.co/mp3-preview/86aea8ad872bd6fe33fbdb9be9c752633aeac41b?cid=7b94cea739b042da8b24219ff35b9915,0.273,0.321
6boYat9zHcJseJJKBCKRS6,https://p.scdn.co/mp3-preview/855c006ce3735071ee9e8680c880a308f7768ae2?cid=7b94cea739b042da8b24219ff35b9915,0.0875,0.225
4LBOStx3RgmDRT6qo0sAbe,https://p.scdn.co/mp3-preview/60ba487e6f2f3c8beb826f59f60f66575d0f60e7?cid=7b94cea739b042da8b24219ff35b9915,0.0681,0.0646
3CtCdVoPoB3IALr4erTZr8,https://p.scdn.co/mp3-preview/3662a8500879125675ebe9b194869b4363b74716?cid=7b94cea739b042da8b24219ff35b9915,0.121,0.258
1RS0fQUXF7GJRC5SJwX6MW,https://p.scdn.co/mp3-preview/ed0e9e42af76cff8243e1e98dcd147e888534615?cid=7b94cea739b042da8b24219ff35b9915,0.105,0.219
1vhjeweVA3yg4cwWZgtSCj,https://p.scdn.co/mp3-preview/10f0902dbd6604f07f2ec1079785080ef50d86c0?cid=7b94cea739b042da8b24219ff35b9915,0.161,0.278
6M2ZatEcMJNWrhm7dF8h6M,https://p.scdn.co/mp3-preview/6b10d3d342e8a75029f8207fa1a705f3db66d234?cid=7b94cea739b042da8b24219ff35b9915,0.095,0.2
1pIu25hl8EmtdXTHQqV51T,https://p.scdn.co/mp3-preview/8c6b1a3f83d0ede864170a6a8e2a661c0c152c61?cid=7b94cea739b042da8b24219ff35b9915,0.196,0.357
7qPYEUXACuFdUyywP24ZvO,https://p.scdn.co/mp3-preview/bb3c1c3684831f88136b059cb62a813f16f1058f?cid=7b94cea739b042da8b24219ff35b9915,0.0574,0.292
23SGz7Wz2c5A9830LLUCdH,https://p.scdn.co/mp3-preview/98f26c784b0751226fa28667bc08a776be478a58?cid=7b94cea739b042da8b24219ff35b9915,0.11,0.167
5cT9UuSKWfCYbDCDQwS2aY,https://p.scdn.co/mp3-preview/3e84a6996d70b1f930a6ae0b5ffbb5e1ab1ea5ec?cid=7b94cea739b042da8b24219ff35b9915,0.181,0.214
6SlcxJo8k3JvrVCeJMiR54,https://p.scdn.co/mp3-preview/ddb82053a41ca327decff936790df50b832f4e07?cid=7b94cea739b042da8b24219ff35b9915,0.184,0.145
1vx0XNUpmrALy5N9SN4GP5,https://p.scdn.co/mp3-preview/1e91c97e3b4f6cc1531d4c5fb239a20123a63ed5?cid=7b94cea739b042da8b24219ff35b9915,0.154,0.261
3qYP1z6cSQuTUosdMURZtw,https://p.scdn.co/mp3-preview/29af7f9a073460e96adde474c86e392a39b6c62a?cid=7b94cea739b042da8b24219ff35b9915,0.00642,0.156
4pVxflK7JBEAzj4pEY8G8e,https://p.scdn.co/mp3-preview/4ce30939f8fad521e0df808d33e0e9e5b7afcf40?cid=7b94cea739b042da8b24219ff35b9915,0.0753,0.337
4t7gSDW8t9Nzoy3z63Q253,https://p.scdn.co/mp3-preview/cfe2fa033b895fdcb1b8d4fb722bab59eca18651?cid=7b94cea739b042da8b24219ff35b9915,0.0321,0.188
68ugUmH1wjIN0vCR98sC7G,https://p.scdn.co/mp3-preview/6bee23af865c4d84edab08f7aa6f28b48b7bee45?cid=7b94cea739b042da8b24219ff35b9915,0.0976,0.319
7dXYFKVoQhAkrY9U2qQzpA,https://p.scdn.co/mp3-preview/b382adffffb5cd006c3a69b5c6e80b3a0fcb314d?cid=7b94cea739b042da8b24219ff35b9915,0.028,0.152
5DLLYzJ575Fm5nO9JMz1Qb,https://p.scdn.co/mp3-preview/ce6fdc504ce87967c9f84fa424f28c55315f92ab?cid=7b94cea739b042da8b24219ff35b9915,0.247,0.316
2ZSUAGIAUGFRBifcs0SuNt,https://p.scdn.co/mp3-preview/863eaaf02354a1cc2c20abc924d24411852819be?cid=7b94cea739b042da8b24219ff35b9915,0.122,0.207
0QxOpxLx8FEVOYDtnLbS3U,https://p.scdn.co/mp3-preview/f61b9442c983bd9e56d18aefdf85b6f466f397da?cid=7b94cea739b042da8b24219ff35b9915,0.0964,0.0895
2xHCs5TFxAmOCo3lR6r7D3,https://p.scdn.co/mp3-preview/48fb68bfd9ea89dd55d86aef24c8f1a009af8bed?cid=7b94cea739b042da8b24219ff35b9915,0.0752,0.325
0F8ZbcUtitZnH2b9E2azZa,https://p.scdn.co/mp3-preview/ab5ad90d15d5a725dc6b7642c77d4c38d7879cb6?cid=7b94cea739b042da8b24219ff35b9915,0.0253,0.167
4Ed2ZWI33fojtD1FRhVk29,https://p.scdn.co/mp3-preview/dd05cdeafe36e796256793cf5c14d913dc856bad?cid=7b94cea739b042da8b24219ff35b9915,0.081,0.141
46o7C7eAk0MHuRIoniPfwZ,https://p.scdn.co/mp3-preview/94b19c42bf23afebf3de580fda8d18a32e9fc4a9?cid=7b94cea739b042da8b24219ff35b9915,0.1,0.392
1sCwaLpoN8VitJIYHgWZei,https://p.scdn.co/mp3-preview/96d46fc30a8cd39bbd9ba525bb28ff7f4a291cf3?cid=7b94cea739b042da8b24219ff35b9915,0.159,0.22
5QCub19WJvIa3TDtJaHl8I,https://p.scdn.co/mp3-preview/e035051386c79bfdd1615ebe09aee8c7754f8a80?cid=7b94cea739b042da8b24219ff35b9915,0.0386,0.289
1HPF2x2SgdWwrGVgPh16ki,https://p.scdn.co/mp3-preview/33b48648290adba7a2215fffff4029317523c829?cid=7b94cea739b042da8b24219ff35b9915,0.0863,0.282
5i5I6SXrI8No6aEHrGlzIx,https://p.scdn.co/mp3-preview/c6f3899f26f8daadae8fca7b5549837cd289004f?cid=7b94cea739b042da8b24219ff35b9915,0.0292,0.225
5Xsw49uHfrolDpzV1S0R3n,https://p.scdn.co/mp3-preview/2f851fdc2aff5cd5f5800a394227a833571a742d?cid=7b94cea739b042da8b24219ff35b9915,0.0776,0.333
1VhZ2wkxATCvH9lwOHsgC0,https://p.scdn.co/mp3-preview/beb9dcef7f220b834f118dfddf45f5b68406331a?cid=7b94cea739b042da8b24219ff35b9915,0.0192,0.304
777i3gdjJMVlWvVJvErZeu,https://p.scdn.co/mp3-preview/334576e2e44fc0b86c015bd9435f9f4a84463438?cid=7b94cea739b042da8b24219ff35b9915,0.108,0.2
2HVU1szAZjST5179APX1ck,https://p.scdn.co/mp3-preview/e615e5e50c9cbfa638bd499bad408762e07c98dd?cid=7b94cea739b042da8b24219ff35b9915,0.151,0.542
2KwzZRHYlsFzGDk1yhMs7Q,https://p.scdn.co/mp3-preview/928ba24c4cd71c9f7768887fb2a06be5477230bd?cid=7b94cea739b042da8b24219ff35b9915,0.305,0.216
0qcckgiXgPlmE2DtJFRWAk,https://p.scdn.co/mp3-preview/ca47747fc2924a0f69c1d4cf6db99d82809d0f25?cid=7b94cea739b042da8b24219ff35b9915,0.0945,0.444
6jhdzfTDrFAHeK54v3T3JW,https://p.scdn.co/mp3-preview/293580ebb6ff3c60ebfdcdaa91f3aaf9fe333324?cid=7b94cea739b042da8b24219ff35b9915,0.0859,0.117
1OfkfkZeJVO0hB26HTP1o2,https://p.scdn.co/mp3-preview/e625ad6c47a95ad22aa9fd3bc0f4acea610835e4?cid=7b94cea739b042da8b24219ff35b9915,0.191,0.216
2ekoeJhto1KoKUzlaFokde,https://p.scdn.co/mp3-preview/be067fefa09fe4f0cfd05651511bc8bf32800156?cid=7b94cea739b042da8b24219ff35b9915,0.241,0.505
09hSLe9VWIOT5uiMDufJZF,https://p.scdn.co/mp3-preview/6851a2f7b04122231c983248ac7815098b8f126e?cid=7b94cea739b042da8b24219ff35b9915,0.13,0.425
0TDif8fPpS7TfXsOHLHfDn,https://p.scdn.co/mp3-preview/6156db120736a6fa7c047d80dfe2b2afa70aa01e?cid=7b94cea739b042da8b24219ff35b9915,0.0681,0.175
2pYXmds8IjEUvg1hFVYygg,https://p.scdn.co/mp3-preview/e2d5e015f1401cfb1c02bfb9615c679c5de325bd?cid=7b94cea739b042da8b24219ff35b9915,0.03,0.178
1rkIIRDsTaaAShnlE3qxyD,https://p.scdn.co/mp3-preview/43c8e326f8e4e88a301e6f1cac42f622c66e6f52?cid=7b94cea739b042da8b24219ff35b9915,0.151,0.196
3bhGeD1hIsQK4zIH4VRBoy,https://p.scdn.co/mp3-preview/5fe0511cdc729e4591789ae3e5f2b12ae9b5187b?cid=7b94cea739b042da8b24219ff35b9915,0.675,0.694
6aBWsbq9Kg7D1u1atCbCvT,https://p.scdn.co/mp3-preview/9e9492d611240548bbaa395724735f8c674f429d?cid=7b94cea739b042da8b24219ff35b9915,0.358,0.546
0ogIUn5t00tseKzRngQfnu,https://p.scdn.co/mp3-preview/3bd7e99b838f41c21bf7c36ae333f2c9c3636f89?cid=7b94cea739b042da8b24219ff35b9915,0.45,0.563
5iMOw0WIp4MHV5ax4Z26o8,https://p.scdn.co/mp3-preview/cc822e394d53492678ae156fb88ed2bf07a97d8e?cid=7b94cea739b042da8b24219ff35b9915,0.281,0.587
3ocMyz1hZX5pl87L4xgadr,https://p.scdn.co/mp3-preview/3418512b99a2aced4ec032ea3db1f8854fe32240?cid=7b94cea739b042da8b24219ff35b9915,0.194,0.23
188TF9y7eulHH0tKVZ6jxz,https://p.scdn.co/mp3-preview/85b25b6ddf33515917d1b810264c709a43017a03?cid=7b94cea739b042da8b24219ff35b9915,0.332,0.319
7bKVWzUXNgcEdi32sECdD1,https://p.scdn.co/mp3-preview/107c2ca68c677d6117490af23094e64ed96ec7e1?cid=7b94cea739b042da8b24219ff35b9915,0.489,0.197
2aXOl6fv48QvOFI2WxV4JZ,https://p.scdn.co/mp3-preview/2c5a324654e91bb0a9aa199e21d97ce7e4d5edfc?cid=7b94cea739b042da8b24219ff35b9915,0.65,0.702
3oKjiHooUXDm2aomYju3Sm,https://p.scdn.co/mp3-preview/2b634702944622a0e09805832a77d3b90b3bdca0?cid=7b94cea739b042da8b24219ff35b9915,0.304,0.486
1J66fqwWZcJMFbn9ifPZ2p,https://p.scdn.co/mp3-preview/f5b07b3fb8354debffcee5db8b23e52c974280cf?cid=7b94cea739b042da8b24219ff35b9915,0.447,0.967
73JQim3QLhAAtlx0FJTdBp,https://p.scdn.co/mp3-preview/b5ab94b8a3add432659e1661aec16327b8f9a49f?cid=7b94cea739b042da8b24219ff35b9915,0.471,0.386
2vYnsBFpnlF7kPkUh51bJl,https://p.scdn.co/mp3-preview/ca7e46c678cbca861f47d85d67b8e9e161b919b0?cid=7b94cea739b042da8b24219ff35b9915,0.384,0.0939
0HHg52dorgcvucrSKaG6NI,https://p.scdn.co/mp3-preview/da19d9dd962e28620de76ec7bbb5539f52cf4afa?cid=7b94cea739b042da8b24219ff35b9915,0.218,0.304
17q9qgQvX85xW6AarzsKlW,https://p.scdn.co/mp3-preview/694729c97fa44e4083343b00bf1da2fda8048447?cid=7b94cea739b042da8b24219ff35b9915,0.494,0.683
0hGJGP8A9wX1FC1tAOjJ3k,https://p.scdn.co/mp3-preview/6058e0c88bba8837e65df01f43777b663b235737?cid=7b94cea739b042da8b24219ff35b9915,0.51,0.864
5B3t43JWiA2qtAh3dlgLY8,https://p.scdn.co/mp3-preview/bed3cbca4323da5e32931e80777a1b780daead6c?cid=7b94cea739b042da8b24219ff35b9915,0.475,0.698
6QgbHbBC1igeeIROMCOUHd,https://p.scdn.co/mp3-preview/a9db85a5a0f6e5e813d0bb57db2b2deed0150231?cid=7b94cea739b042da8b24219ff35b9915,0.349,0.371
3HPvSiRra4gioQdWzXdm7z,https://p.scdn.co/mp3-preview/78f831357524ac23ba20ef0c62c667b1327b21a7?cid=7b94cea739b042da8b24219ff35b9915,0.458,0.645
3vWMbnaXy9sQFc8TcnXGSB,https://p.scdn.co/mp3-preview/8713ff6efb42abc84d3f35c78d31affcbdc37655?cid=7b94cea739b042da8b24219ff35b9915,0.219,0.0763
2bAI6Y0MYeHHcCW0gTHG7t,https://p.scdn.co/mp3-preview/a5f1be6d615bbe98a8e1805bebf8feefa99e736f?cid=7b94cea739b042da8b24219ff35b9915,0.622,0.528
68XSHyQQlIhs6ytuHIr6Uo,https://p.scdn.co/mp3-preview/4c255deaaa14253e92097dbee568f3d872ba7efb?cid=7b94cea739b042da8b24219ff35b9915,0.319,0.29
04APAtnNpnDVQvaXJOJbtt,https://p.scdn.co/mp3-preview/045349696391e0ed45081dc662e1c98f61bb8f58?cid=7b94cea739b042da8b24219ff35b9915,0.707,0.491
4Cr7zJwUZAw1YIjlLr6F8P,https://p.scdn.co/mp3-preview/3833a79bfeae029557f1d709b703f599194308ab?cid=7b94cea739b042da8b24219ff35b9915,0.509,0.852
4he3FjvSZ2owAuGGtb5Jt5,https://p.scdn.co/mp3-preview/4ad04acd19b65d01d8dc4dbf0ac7da2bb7e33b2f?cid=7b94cea739b042da8b24219ff35b9915,0.281,0.519
6J6Aa5VDlKlZsBbWUc10bl,https://p.scdn.co/mp3-preview/0e950375b313466f99d63a87083cfe6f6b213068?cid=7b94cea739b042da8b24219ff35b9915,0.331,0.111
3PSxQudBrDCKcDh603QpOk,https://p.scdn.co/mp3-preview/cdd2c0e0d0f46f546e49c56b180ca7059f7c75ce?cid=7b94cea739b042da8b24219ff35b9915,0.557,0.525
5TZaHVlfeEJf5ob8sFjhYC,https://p.scdn.co/mp3-preview/ded2090853604eb5c9a1ffc8eb6040c8a59325e6?cid=7b94cea739b042da8b24219ff35b9915,0.372,0.457
4PKSQrgb0AjGvpVu13SGkJ,https://p.scdn.co/mp3-preview/b0e0512ff3169dd43ff84ba9b1cd4f0168ef8648?cid=7b94cea739b042da8b24219ff35b9915,0.317,0.0702
32jgxWTiEcXChtfT4BdFyK,https://p.scdn.co/mp3-preview/76d219c3502d464e84051973ee3e513e54f6b923?cid=7b94cea739b042da8b24219ff35b9915,0.446,0.378
41tPCwnxZelcIIdGbz9lRk,https://p.scdn.co/mp3-preview/d40e00bdd295e9bb8f478a11e7c1c903d97e4def?cid=7b94cea739b042da8b24219ff35b9915,0.409,0.737
0FZDCbxizQe8tXvrC4z5Qp,https://p.scdn.co/mp3-preview/06b4cc4ea8db8ce367e4783eebd058a39419b2cd?cid=7b94cea739b042da8b24219ff35b9915,0.531,0.414
3BhVabAMobIIhp2NlDc9hn,https://p.scdn.co/mp3-preview/694d4e3e7a5cce712e762c304bad92368aeb9eb5?cid=7b94cea739b042da8b24219ff35b9915,0.572,0.862
1WTEmKXl7MAfgFaKQSVaDj,https://p.scdn.co/mp3-preview/97314367f581168ea95acef217b99d336c2eaf8d?cid=7b94cea739b042da8b24219ff35b9915,0.494,0.311
3ownsO3GPdMlFVa9BETht9,https://p.scdn.co/mp3-preview/1ff9946c96de2071b3a66e071b4160395e86309b?cid=7b94cea739b042da8b24219ff35b9915,0.581,0.322
4T2j9dqwHFtSO0XHmKxeif,https://p.scdn.co/mp3-preview/ecbcded5d67b5bbf5ad5e10613a61e712f8a6f74?cid=7b94cea739b042da8b24219ff35b9915,0.496,0.456
642yZvWyNqNHDQhR5yJs1J,https://p.scdn.co/mp3-preview/0b3cb13d3019fbdb1e79297d680cae1c6686d5d0?cid=7b94cea739b042da8b24219ff35b9915,0.107,0.354
00snmL6LQMA13y1U8Qy1GT,https://p.scdn.co/mp3-preview/6a23a700129c9a36fd3b2a840813576c84e0f797?cid=7b94cea739b042da8b24219ff35b9915,0.235,0.639
08zOuqqYtN4B8S17LLJ2aQ,https://p.scdn.co/mp3-preview/0002cce5b198d032c0551b5c588fc17ab0001506?cid=7b94cea739b042da8b24219ff35b9915,0.341,0.517
2aH7PYX1vdr96PNXdBqmJs,https://p.scdn.co/mp3-preview/5f2a856067103f72b9208d17cee61cd0648d8b1e?cid=7b94cea739b042da8b24219ff35b9915,0.253,0.428
0LzGNq6VBa2O3fQzSEY8ct,https://p.scdn.co/mp3-preview/e9b256fe3c534ac4b706b1bb138830d198862b06?cid=7b94cea739b042da8b24219ff35b9915,0.0432,0.759
7CFueVcAL6kwjZg45MJkW6,https://p.scdn.co/mp3-preview/20005ab705cfeba88b9aef1861468318497cbd68?cid=7b94cea739b042da8b24219ff35b9915,0.443,0.941
4YSfx207ylk9FMY6VfIAhd,https://p.scdn.co/mp3-preview/9a8059403a97cd0b5f717767b6233f18a72bd132?cid=7b94cea739b042da8b24219ff35b9915,0.286,0.648
5L5Jrj7HLkRtsMigRFPxSO,https://p.scdn.co/mp3-preview/23c0d59162a6d9412edda19b3aa22052b6c3618b?cid=7b94cea739b042da8b24219ff35b9915,0.319,0.584
39Ovc3dehl7rJXrrJzhrUC,https://p.scdn.co/mp3-preview/59533ce3d8b6231bdff4f4337d80a578b2c9424e?cid=7b94cea739b042da8b24219ff35b9915,0.586,0.315
2V2iXDL81dl4TrXF88YmvL,https://p.scdn.co/mp3-preview/e9f66c131b998ce6b666ab7e6014be31a6bb3651?cid=7b94cea739b042da8b24219ff35b9915,0.575,0.72
6VtNtkzOnlcNgdUYyGBIRg,https://p.scdn.co/mp3-preview/a4fd0be18b426b433558bacc08e0dea2bad3710c?cid=7b94cea739b042da8b24219ff35b9915,0.423,0.465
38AS9GhKdZtiqBVfyiadVU,https://p.scdn.co/mp3-preview/9c139dd428efc3f8ce749323b698125ccdcf417e?cid=7b94cea739b042da8b24219ff35b9915,0.395,0.514
6GOfqKkij4AKTRzvfPwu2d,https://p.scdn.co/mp3-preview/faef4f0c8d887801959f94352925a49618918b71?cid=7b94cea739b042da8b24219ff35b9915,0.456,0.523
2vgxF6Hzy9sISvz7Z87hjX,https://p.scdn.co/mp3-preview/084903f41ba033e2d7c8d45218af4a9b9aaabc85?cid=7b94cea739b042da8b24219ff35b9915,0.242,0.687
0s3upcb2FRkUdAoeJwTqqO,https://p.scdn.co/mp3-preview/b4826c0cbebdf2ee170fae87f0f523ed808ad0f9?cid=7b94cea739b042da8b24219ff35b9915,0.282,0.469
6Qu2SmU6jgmKNhefkWFW0T,https://p.scdn.co/mp3-preview/0643705344d54ad4485a45956ff0b81e6a281927?cid=7b94cea739b042da8b24219ff35b9915,0.263,0.467
0fcfuOFofhqYFnUwLY6t3w,https://p.scdn.co/mp3-preview/f3b7c1a61fb8f3ff2d95163369b1c2d192864564?cid=7b94cea739b042da8b24219ff35b9915,0.894,0.252
2gTpjgb1NbvPViDHJUPJov,https://p.scdn.co/mp3-preview/f2c4827f370613cba9c4897e2111d6df5bde2b9e?cid=7b94cea739b042da8b24219ff35b9915,0.376,0.734
6WcQqsp2GfqOSEwDguAk89,https://p.scdn.co/mp3-preview/c021fdf26e9779188b0990e2cc2e291267f500cc?cid=7b94cea739b042da8b24219ff35b9915,0.622,0.292
426RlrJbfmYhYimbrUF96W,https://p.scdn.co/mp3-preview/c3d0b22040a0e74fa9db3325757d624be953ccc3?cid=7b94cea739b042da8b24219ff35b9915,0.362,0.159
464pcKs7epeUK2MdlV0XfP,https://p.scdn.co/mp3-preview/de9afc23834b613b01ece1ebb8b2ce39a3e7f311?cid=7b94cea739b042da8b24219ff35b9915,0.187,0.73
4sitGIuQeYvOFuDyOOwS4O,https://p.scdn.co/mp3-preview/6ec1d6a44882fe6b20ed61ff4bdcfa3a19e8cae4?cid=7b94cea739b042da8b24219ff35b9915,0.439,0.297
2xRx7kBUyD31nuC6GLoCbu,https://p.scdn.co/mp3-preview/ac693c85a14e32782286182171874dfc31158d02?cid=7b94cea739b042da8b24219ff35b9915,0.622,0.609
3JaRXKH30Mv6aJIWEyMN8N,https://p.scdn.co/mp3-preview/543bc957f60847b2aff51084c6916c85b8bead40?cid=7b94cea739b042da8b24219ff35b9915,0.426,0.326
6McMsH1ooa83pySdkj4Kbi,https://p.scdn.co/mp3-preview/dc0bd4a90cd839b317353b3fe928d95503608a05?cid=7b94cea739b042da8b24219ff35b9915,0.265,0.368
349sAMBPkQtaOaqFhefp8y,https://p.scdn.co/mp3-preview/235d62552296302d726f0372a0d63fa2dbff3512?cid=7b94cea739b042da8b24219ff35b9915,0.299,0.188
40nm9EIJxkoEUoNeF9TZZy,https://p.scdn.co/mp3-preview/e88a2317377bf937dfe5a682f52eb649c78cbed9?cid=7b94cea739b042da8b24219ff35b9915,0.435,0.705
7fzBwaENsIzmYQnkNXtqPj,https://p.scdn.co/mp3-preview/dfe7c6b8a624d970117a9740911d97ab047c1a17?cid=7b94cea739b042da8b24219ff35b9915,0.273,0.344
1lUBPpihHy91TTKP3d2bAd,https://p.scdn.co/mp3-preview/87ec816d2d1567f248632261d2055ea1edfda1fb?cid=7b94cea739b042da8b24219ff35b9915,0.232,0.372
7BjabIgLdDlgTQrUfc5rfd,https://p.scdn.co/mp3-preview/d274d46193560f2d68b0374d532a5af4765b4025?cid=7b94cea739b042da8b24219ff35b9915,0.279,0.365
3wq2rzUsZMv0dtjZKEf8kx,https://p.scdn.co/mp3-preview/a570bb29e0424d0a7af82c48940bfe89f664ed35?cid=7b94cea739b042da8b24219ff35b9915,0.578,0.971
2TC8zSdhsE7Rd5SmVTRFwd,https://p.scdn.co/mp3-preview/cef74afc65178d8b541d081d54567432aa491df3?cid=7b94cea739b042da8b24219ff35b9915,0.36,0.3
5ljZe0fx2jvBzkllnY8o0j,https://p.scdn.co/mp3-preview/586166ddca7cafbb70d27570c7ed45ceeced6049?cid=7b94cea739b042da8b24219ff35b9915,0.186,0.478
1cpPta2P0aGxUn6F6Up96n,https://p.scdn.co/mp3-preview/755f1df7ef52b5f9b9590ccffb9cf3f5210be1e9?cid=7b94cea739b042da8b24219ff35b9915,0.299,0.365
6p8cuVRnfBv4C6dhvYua5i,https://p.scdn.co/mp3-preview/0f7d14c01def990a342f9f168fd5d0bddc3ff5cc?cid=7b94cea739b042da8b24219ff35b9915,0.589,0.803
2Md1znJcRMhKB0lhxRjNdl,https://p.scdn.co/mp3-preview/49289cea0d8dbfd6f150e29a7d8f6b719ed76857?cid=7b94cea739b042da8b24219ff35b9915,0.346,0.67
2FchadY24mMTLpHTcSJyjS,https://p.scdn.co/mp3-preview/1a5ec5f6bceeb9e383d359aefc5b604630c39991?cid=7b94cea739b042da8b24219ff35b9915,0.255,0.23
3Lz53wcrXWj1jnjHkWYEL7,https://p.scdn.co/mp3-preview/c400ea6df8f6a024783c5042d46eb8cce1746954?cid=7b94cea739b042da8b24219ff35b9915,0.543,0.377
7rrZs3EYH83w5IEOwvnpzj,https://p.scdn.co/mp3-preview/2bd791cd9817e0f39c1e40850d6305b241d199e3?cid=7b94cea739b042da8b24219ff35b9915,0.757,0.422
1jda22zMjQXB4aGqHrgX2f,https://p.scdn.co/mp3-preview/6aa5d49b72ba1604c7710b31e7c3844f2e0b0010?cid=7b94cea739b042da8b24219ff35b9915,0.362,0.212
7G5lVCBKWlhvD11eSb0idt,https://p.scdn.co/mp3-preview/7d1d068bda0381c9415551d048b25ad493761f2e?cid=7b94cea739b042da8b24219ff35b9915,0.376,0.513
6g837LRehug5yojrAKNfWS,https://p.scdn.co/mp3-preview/8422d6dc201e56b45d8cccb88c1763c284908d15?cid=7b94cea739b042da8b24219ff35b9915,0.53,0.646
3Rb52ZLcNvASaoprWY3KKA,https://p.scdn.co/mp3-preview/1e6b0ff2780a173f0531a82998e4616c5914e228?cid=7b94cea739b042da8b24219ff35b9915,0.381,0.578
75MWpYAYrTmQNvtlzLns2l,https://p.scdn.co/mp3-preview/3878521803f713558af44c2d84b90818c63a627a?cid=7b94cea739b042da8b24219ff35b9915,0.448,0.574
1jf1MYv4An6j0TrSD1T77d,https://p.scdn.co/mp3-preview/3d90401b03b94d70b0c7ec2715f18466d95f9c5d?cid=7b94cea739b042da8b24219ff35b9915,0.319,0.342
0CfPegb6T2P31k4VHp0XJ1,https://p.scdn.co/mp3-preview/11d390c312e4a633c04eb42feda2b4e5c7ffefee?cid=7b94cea739b042da8b24219ff35b9915,0.389,0.323
1IZEmO9QRmQsRMpZGL1HUN,https://p.scdn.co/mp3-preview/c5b71acfd3d095c30b7bf653ea3d16b121c1d119?cid=7b94cea739b042da8b24219ff35b9915,0.356,0.19
3jSslE7Fop3jOjiPYDpVD0,https://p.scdn.co/mp3-preview/f84f291cf229ef40ad0ed80ae3e2871a00ec97ed?cid=7b94cea739b042da8b24219ff35b9915,0.28,0.349
1OebpjXwPI4h0tjSHe4YCR,https://p.scdn.co/mp3-preview/5ceac783cead2ca18b583da6545eae29ffed9548?cid=7b94cea739b042da8b24219ff35b9915,0.172,0.301
01cF0O2vgJy20SzDrA2GET,https://p.scdn.co/mp3-preview/8367976f357998479b71384532cc7fa64200d833?cid=7b94cea739b042da8b24219ff35b9915,0.369,0.204
18CTxtDklwHVJ3C9neDUEN,https://p.scdn.co/mp3-preview/2a7f1bb0e63282486c84d0726a4d4b6978567d31?cid=7b94cea739b042da8b24219ff35b9915,0.511,0.74
